month,maxTemp,minTemp,meanTemp,rainfall
1,4.9,-6.2,,71.8
2,6.9,-4.8,,67.7
3,13.1,0.1,,86.9
4,19.1,4.5,,73.1
5,25.2,8.2,,42.5
6,32.3,12.2,,1.8
7,36.8,17.1,,0.4
8,36.1,16.4,,0.7
9,31.6,10.4,,0.8
10,23.9,5.8,,29.2
11,15.6,1.1,,57.3
12,8.5,-3.0,,58.4
