month,maxTemp,minTemp,meanTemp,rainfall
1,28.3,14.5,,110.0
2,27.7,14.1,,94.9
3,25.6,11.8,,96.4
4,22.1,8.4,,57.2
5,18.9,4.7,,20.6
6,15.8,1.3,,16.8
7,16.2,1.1,,8.9
8,18.8,3.7,,26.4
9,22.6,7.1,,31.1
10,24.2,9.8,,68.5
11,26.1,11.6,,80.3
12,27.6,13.4,,98.4
