month,maxTemp,minTemp,meanTemp,rainfall
1,-5.7,-16.2,,1.4
2,-0.8,-12.9,,1.6
3,6.8,-6.5,,3.6
4,16.1,2.7,,4.1
5,23.6,10.1,,9.0
6,29.0,15.8,,13.2
7,31.3,18.8,,24.4
8,28.7,16.8,,27.5
9,23.1,10.8,,9.2
10,14.4,2.4,,4.1
11,3.8,-7.0,,2.2
12,-3.8,-13.7,,1.0
