month,maxTemp,minTemp,meanTemp,rainfall
1,22.9,10.9,,146.2
2,23.1,11.0,,106.4
3,20.7,9.1,,116.7
4,17.2,6.5,,142.7
5,13.2,3.9,,166.9
6,10.1,1.7,,200.0
7,9.9,0.5,,168.6
8,12.2,2.0,,172.5
9,14.6,4.3,,177.0
10,16.5,6.0,,195.8
11,18.9,7.8,,162.0
12,20.8,10.0,,188.5
