month,maxTemp,minTemp,meanTemp,rainfall
1,24.0,13.8,,74.9
2,24.2,14.1,,83.1
3,22.7,12.0,,86.0
4,20.0,8.9,,103.3
5,17.2,6.4,,105.3
6,14.8,4.1,,129.0
7,14.2,3.6,,132.4
8,15.0,4.4,,112.7
9,16.6,6.5,,91.9
10,18.3,8.5,,99.3
11,20.3,10.4,,75.6
12,22.3,12.7,,95.5
