,Precipitation,Temperature
January,42.9,-7.8
February,49.2,-6.6
March,60.5,-1.1
April,84.0,5.1
May,87.6,9.9
June,75.3,14.1
July,81.9,17.4
August,64.7,17.7
September,37.8,13.2
October,43.6,7.4
November,39.1,0.4
December,49.0,-5.2
