,Precipitation,Temperature
January,42.5,-5.7
February,48.8,-4.1
March,67.3,0.6
April,96.4,6.3
May,90.7,11.0
June,59.1,15.5
July,48.4,18.6
August,25.0,19.1
September,30.3,15.1
October,53.9,9.4
November,47.7,2.2
December,48.2,-3.3
