,Precipitation,Temperature
January,17.1,-2.8
February,18.8,0.7
March,23.9,7.3
April,43.6,13.2
May,37.9,17.8
June,21.8,22.7
July,10.5,26.2
August,5.8,25.9
September,9.1,20.7
October,18.0,13.9
November,22.3,6.0
December,16.2,-0.3
