,Precipitation,Temperature
January,113.2,-6.0
February,99.3,-6.1
March,93.6,-5.9
April,75.4,-2.2
May,58.3,1.3
June,34.9,4.8
July,39.4,7.2
August,58.8,6.9
September,89.8,4.2
October,71.0,0.1
November,91.4,-2.8
December,90.0,-4.9
