,Precipitation,Temperature
January,41.7,-1.7
February,35.4,-2.9
March,32.5,-0.5
April,33.1,4.5
May,35.8,10.5
June,58.5,14.9
July,62.4,18.3
August,66.1,18.0
September,53.7,13.8
October,67.4,8.3
November,56.9,3.8
December,51.7,0.8
