,Precipitation,Temperature
January,40.8,-0.5
February,33.3,-1.4
March,30.5,0.4
April,27.6,4.4
May,37.8,9.6
June,48.3,14.2
July,62.1,17.5
August,75.2,17.6
September,53.2,13.9
October,70.1,8.7
November,63.9,4.7
December,46.7,1.6
