,Precipitation,Temperature
January,56.1,-2.9
February,40.1,-3.6
March,36.8,-0.6
April,35.1,4.8
May,36.8,10.2
June,68.1,14.5
July,82.0,17.6
August,84.9,16.5
September,58.2,12.0
October,77.8,6.5
November,65.5,2.0
December,58.6,-0.9
