,Precipitation,Temperature
January,52.0,-2.3
February,41.5,-3.3
March,35.7,-0.7
April,31.5,4.6
May,32.0,10.7
June,55.1,15.1
July,58.1,18.2
August,74.8,17.5
September,57.0,13.1
October,69.6,7.6
November,62.6,3.2
December,54.1,0.1
