month,maxTemp,minTemp,meanTemp,rainfall
1,31.8,24.1,,327.0
2,31.5,24.2,,275.0
3,31.6,24.0,,283.0
4,31.4,24.8,,181.0
5,31.6,24.1,,159.0
6,31.2,23.5,,101.0
7,31.3,23.0,,22.0
8,30.1,22.5,,15.0
9,32.7,22.9,,17.0
10,33.4,23.7,,47.0
11,33.1,24.1,,105.0
12,31.9,23.8,,219.0
