month,maxTemp,minTemp,meanTemp,rainfall
1,30.7,23.2,,734.0
2,31.0,22.7,,533.0
3,31.3,23.3,,391.0
4,32.0,23.6,,235.0
5,32.1,23.4,,127.0
6,32.5,22.9,,66.0
7,32.4,21.7,,48.0
8,34.3,20.1,,15.0
9,34.8,21.2,,32.0
10,34.6,21.7,,83.0
11,33.5,22.7,,273.0
12,31.3,23.0,,549.0
