month,maxTemp,minTemp,meanTemp,rainfall
1,-3.4,-16.7,,2.0
2,0.6,-13.0,,3.4
3,7.3,-6.1,,9.8
4,16.5,1.5,,17.5
5,23.3,8.3,,29.5
6,27.2,13.4,,48.9
7,28.2,16.3,,100.6
8,26.3,14.8,,83.1
9,21.7,8.5,,50.6
10,15.0,1.6,,17.6
11,5.8,-6.8,,7.5
12,-1.5,-14.0,,1.6
