month,maxTemp,minTemp,meanTemp,rainfall
1,15.0,7.7,,49.0
2,14.8,7.9,,74.0
3,18.0,10.3,,131.0
4,23.0,14.8,,164.0
5,26.6,19.2,,197.0
6,29.9,22.6,,211.0
7,34.0,25.3,,92.0
8,33.3,25.0,,169.0
9,30.3,22.9,,147.0
10,26.2,19.0,,45.0
11,21.8,14.6,,39.0
12,17.5,9.7,,29.0
