month,maxTemp,minTemp,meanTemp,rainfall
1,20.8,14.6,,22.0
2,22.0,15.7,,34.0
3,25.7,18.6,,51.0
4,29.5,21.9,,106.0
5,32.0,24.2,,183.0
6,32.6,25.1,,211.0
7,33.1,25.2,,210.0
8,32.1,24.9,,225.0
9,30.6,24.2,,251.0
10,28.3,22.4,,201.0
11,25.1,19.5,,97.0
12,22.1,16.1,,34.0
