,Precipitation,Temperature
January,102.0,20.3
February,96.0,19.4
March,59.7,17.4
April,33.3,13.7
May,33.6,9.9
June,41.0,7.5
July,37.0,6.6
August,40.6,7.5
September,45.3,10.8
October,66.1,13.9
November,89.4,16.6
December,95.7,18.6
