,Precipitation,Temperature
January,35.7,27.0
February,45.7,25.8
March,34.2,22.2
April,22.8,17.3
May,27.6,12.8
June,41.3,10.0
July,34.3,9.1
August,28.7,10.2
September,36.5,13.7
October,36.3,17.7
November,45.9,21.7
December,42.2,24.4
