,Precipitation,Temperature
January,98.7,23.9
February,139.5,23.4
March,158.7,21.8
April,84.7,19.1
May,85.2,16.0
June,91.8,13.6
July,50.7,12.7
August,43.8,13.5
September,43.6,16.2
October,70.7,18.4
November,112.5,20.6
December,96.3,22.3
