,Precipitation,Temperature
January,158.1,25.3
February,230.1,25.3
March,216.7,24.3
April,149.4,22.0
May,143.9,19.2
June,123.5,17.2
July,69.2,16.3
August,79.1,17.0
September,57.1,19.4
October,118.5,21.2
November,91.3,22.8
December,139.4,24.5
