month,maxTemp,minTemp,meanTemp,rainfall
1,21.3,5.8,,14.8
2,24.5,8.5,,15.2
3,30.5,13.8,,14.0
4,36.9,19.6,,8.9
5,41.0,24.7,,17.3
6,41.2,27.8,,39.7
7,37.2,27.3,,133.1
8,35.6,26.2,,130.6
9,35.7,23.9,,74.5
10,34.4,17.8,,29.2
11,29.2,10.9,,3.2
12,23.5,6.5,,10.2
