,Precipitation,Temperature
January,158.3,4.5
February,111.9,4.6
March,125.0,7.3
April,123.5,12.0
May,134.1,16.7
June,165.7,20.4
July,203.9,24.6
August,154.8,26.1
September,234.9,22.2
October,121.6,16.9
November,123.0,11.9
December,159.8,7.1
