,Precipitation,Temperature
January,18.2,-5.7
February,26.3,-2.4
March,30.8,3.7
April,69.0,10.5
May,102.4,16.6
June,119.0,21.1
July,400.0,23.8
August,347.4,24.0
September,121.2,18.8
October,49.9,11.8
November,48.1,4.3
December,22.1,-3.2
