,Precipitation,Temperature
January,17.4,-4.6
February,27.9,-1.3
March,31.5,4.4
April,74.2,10.8
May,102.0,16.8
June,107.4,21.4
July,395.2,24.2
August,282.9,24.9
September,134.5,19.8
October,50.1,12.6
November,52.7,5.2
December,20.0,-2.6
