,Precipitation,Temperature
January,18.4,-2.2
February,30.2,0.2
March,53.3,5.4
April,94.8,11.8
May,118.5,17.2
June,158.5,21.3
July,298.8,24.0
August,283.7,24.2
September,154.1,19.3
October,58.2,12.9
November,42.2,6.1
December,23.3,-0.4
