,Precipitation,Temperature
January,31.9,-3.0
February,45.5,-0.8
March,64.5,4.3
April,96.6,10.5
May,100.5,16.0
June,164.9,20.1
July,339.7,23.3
August,336.5,23.4
September,153.8,18.3
October,63.6,11.6
November,52.1,5.4
December,36.4,-0.8
