,Precipitation,Temperature
January,152.1,1.7
February,116.2,1.3
March,115.5,1.2
April,111.5,2.1
May,104.9,4.2
June,91.5,6.7
July,123.3,8.7
August,131.3,9.2
September,167.5,8.0
October,205.3,5.1
November,179.3,3.1
December,157.8,1.8
