,Precipitation,Temperature
January,167.2,2.0
February,159.3,1.9
March,147.5,2.2
April,116.7,4.4
May,101.8,7.0
June,92.8,9.5
July,109.5,11.2
August,140.1,11.1
September,188.0,8.8
October,168.5,5.5
November,175.1,3.4
December,164.1,2.0
