,Precipitation,Temperature
January,43.5,0.8
February,33.5,1.5
March,38.6,3.8
April,30.8,7.9
May,51.8,12.2
June,60.2,15.9
July,72.9,18.2
August,60.4,18.2
September,54.9,14.5
October,48.6,9.7
November,45.2,5.1
December,44.6,1.9
