,Precipitation,Temperature
January,46.6,-3.3
February,51.3,-2.4
March,61.4,0.6
April,81.2,6.0
May,141.5,10.7
June,149.4,14.2
July,191.6,15.8
August,125.3,15.6
September,111.0,10.9
October,80.8,6.5
November,59.7,2.1
December,45.1,-2.3
