,Precipitation,Temperature
January,26.4,-0.8
February,24.3,0.3
March,33.2,3.7
April,26.9,9.4
May,53.0,14.1
June,54.8,17.3
July,77.3,19.4
August,54.3,19.3
September,46.0,14.4
October,36.8,9.2
November,31.0,4.4
December,29.7,0.6
