,Precipitation,Temperature
January,35.5,-0.3
February,31.3,0.6
March,39.8,3.9
April,28.8,9.2
May,53.6,13.8
June,57.6,17.2
July,77.5,19.3
August,70.4,18.9
September,46.5,14.2
October,38.2,9.1
November,34.4,4.3
December,35.7,0.9
