,Precipitation,Temperature
January,24.3,-1.6
February,24.6,-0.5
March,35.6,2.9
April,37.3,8.1
May,67.8,12.5
June,83.7,15.9
July,97.3,17.7
August,72.8,17.6
September,59.2,13.0
October,41.8,8.4
November,30.7,3.9
December,26.1,-0.3
