,Precipitation,Temperature
January,105.1,-7.4
February,98.0,-7.8
March,112.7,-6.1
April,127.3,-1.6
May,186.0,3.0
June,208.0,6.7
July,248.1,8.6
August,171.6,8.9
September,158.5,4.6
October,123.4,1.2
November,117.6,-2.6
December,107.5,-6.1
