,Precipitation,Temperature
January,65.5,-2.8
February,49.8,-2.5
March,44.7,0.6
April,49.6,5.4
May,62.1,10.7
June,76.9,14.5
July,82.1,16.7
August,96.3,15.7
September,89.8,11.5
October,104.5,6.1
November,99.1,1.8
December,71.5,-2.0
