,Precipitation,Temperature
January,28.8,-12.9
February,23.0,-13.0
March,26.4,-9.3
April,21.7,-4.0
May,31.2,1.9
June,50.3,8.0
July,65.5,11.8
August,57.0,9.9
September,37.1,5.2
October,37.2,-1.6
November,28.1,-7.9
December,29.0,-10.9
