,Precipitation,Temperature
January,119.9,-0.9
February,107.3,-1.4
March,110.1,-0.6
April,77.1,2.0
May,60.0,5.9
June,53.7,8.9
July,60.7,11.6
August,69.1,11.6
September,112.7,8.8
October,135.9,4.7
November,114.1,1.9
December,118.6,0.2
