,Precipitation,Temperature
January,108.3,-3.0
February,96.7,-3.3
March,96.7,-1.9
April,71.1,1.2
May,56.5,5.5
June,58.0,9.4
July,72.5,12.3
August,88.0,11.3
September,111.3,7.8
October,127.4,3.1
November,94.4,0.2
December,109.7,-1.7
