,Precipitation,Temperature
January,28.5,-13.2
February,26.2,-13.2
March,22.1,-9.5
April,23.5,-3.9
May,38.9,2.5
June,73.7,9.1
July,91.6,12.8
August,92.2,10.7
September,61.2,5.6
October,50.4,-1.6
November,37.4,-7.9
December,31.2,-10.8
