month,maxTemp,minTemp,meanTemp,rainfall
1,10.8,-1.1,,33.2
2,13.1,-0.5,,30.3
3,17.1,1.7,,21.8
4,18.6,3.8,,49.2
5,23.0,7.2,,53.6
6,29.4,11.4,,25.8
7,33.3,13.5,,11.5
8,32.6,13.1,,10.3
9,27.7,10.1,,26.5
10,21.0,6.5,,56.4
11,14.8,2.1,,47.7
12,11.1,0.0,,47.7
