month,maxTemp,minTemp,meanTemp,rainfall
1,11.5,1.2,,46.9
2,13.8,2.4,,41.5
3,18.1,4.7,,25.9
4,20.0,6.5,,52.4
5,24.3,10.0,,42.6
6,30.7,14.6,,17.6
7,34.7,17.1,,3.8
8,34.0,16.8,,6.6
9,29.3,13.9,,23.3
10,22.0,9.6,,70.2
11,15.8,5.1,,64.2
12,12.0,2.4,,72.2
