month,maxTemp,minTemp,meanTemp,rainfall
1,17.7,10.9,,108.1
2,18.4,11.4,,91.3
3,20.1,12.6,,67.4
4,21.3,13.5,,57.3
5,23.6,15.3,,27.6
6,27.2,17.9,,7.6
7,29.8,19.9,,0.3
8,30.0,20.2,,2.1
9,27.5,18.7,,26.7
10,23.9,16.2,,79.4
11,20.5,13.5,,124.2
12,18.3,11.9,,154.0
