,Precipitation,Temperature
January,35.7,0.0
February,34.2,1.9
March,34.6,6.5
April,48.3,12.2
May,60.5,17.2
June,80.8,20.9
July,59.5,22.7
August,57.7,22.5
September,51.2,17.0
October,50.4,11.5
November,45.2,6.4
December,46.3,1.5
