,Precipitation,Temperature
January,33.6,-1.1
February,25.9,0.9
March,33.0,5.7
April,40.1,11.7
May,49.6,17.6
June,62.2,21.7
July,55.2,23.9
August,34.0,23.4
September,44.9,17.9
October,51.3,11.9
November,37.7,6.0
December,41.3,0.6
