month,maxTemp,minTemp,meanTemp,rainfall
1,-9.5,-20.5,,30.7
2,-5.8,-17.1,,18.5
3,0.6,-10.4,,15.5
4,10.1,-2.0,,17.3
5,16.9,3.7,,36.9
6,20.2,8.0,,76.5
7,22.1,9.6,,70.4
8,21.4,8.3,,61.8
9,16.4,3.7,,42.6
10,9.6,-1.7,,23.8
11,-1.8,-11.4,,26.2
12,-7.2,-17.9,,26.4
