month,maxTemp,minTemp,meanTemp,rainfall
1,-2.7,-13.6,,139.4
2,-1.9,-12.7,,94.0
3,2.3,-7.3,,117.9
4,8.3,-1.2,,104.2
5,14.8,4.0,,117.5
6,19.5,8.4,,100.9
7,22.4,11.7,,101.5
8,22.2,11.6,,89.6
9,17.7,7.7,,117.4
10,11.9,2.7,,124.8
11,6.0,-2.1,,133.7
12,0.3,-9.7,,149.4
