month,maxTemp,minTemp,meanTemp,rainfall
1,-0.8,-7.6,,22.9
2,3.6,-4.4,,14.4
3,10.5,-0.9,,11.7
4,16.5,2.9,,14.6
5,21.3,7.5,,24.4
6,24.8,11.3,,35.2
7,28.3,13.7,,29.5
8,27.8,13.2,,29.1
9,22.0,8.5,,28.0
10,13.7,3.2,,16.2
11,5.2,-1.7,,24.1
12,0.1,-6.1,,28.9
