month,maxTemp,minTemp,meanTemp,rainfall
1,-0.9,-6.2,,50.0
2,0.7,-5.7,,42.0
3,7.1,-1.2,,50.0
4,16.1,5.1,,40.0
5,22.7,10.9,,49.0
6,26.6,15.1,,61.0
7,29.1,17.0,,50.0
8,28.7,16.2,,45.0
9,22.3,11.0,,43.0
10,14.4,5.2,,38.0
11,5.8,-0.2,,45.0
12,0.6,-4.4,,47.0
