,Precipitation,Temperature
January,2.9,-4.3
February,5.8,-1.2
March,7.6,5.0
April,21.4,12.5
May,46.0,18.8
June,80.9,22.9
July,148.0,25.8
August,149.5,25.3
September,51.9,20.8
October,33.0,13.3
November,12.7,4.6
December,4.5,-2.0
