,Precipitation,Temperature
January,6.8,-3.4
February,13.2,-0.4
March,34.3,3.3
April,68.0,7.0
May,119.4,10.2
June,119.0,13.0
July,98.6,15.1
August,83.7,14.7
September,104.5,11.8
October,77.9,7.0
November,14.4,1.8
December,3.9,-2.4
