,Precipitation,Temperature
January,8.2,-1.5
February,16.7,0.0
March,54.7,2.3
April,62.8,5.5
May,64.6,9.6
June,61.5,13.2
July,142.1,13.7
August,116.2,13.2
September,62.5,11.8
October,43.4,7.3
November,17.4,2.7
December,4.0,-0.5
