,Precipitation,Temperature
January,2.1,-9.3
February,1.3,-4.1
March,3.2,3.3
April,5.6,11.3
May,14.6,16.7
June,20.3,21.2
July,29.8,23.0
August,25.3,21.2
September,20.6,15.6
October,5.3,7.8
November,1.8,-0.4
December,1.9,-7.4
