,Precipitation,Temperature
January,1.5,-8.8
February,3.9,-4.4
March,7.9,3.3
April,22.7,11.8
May,49.5,18.2
June,95.7,22.1
July,141.1,24.3
August,101.5,22.9
September,49.4,17.1
October,30.9,9.3
November,10.4,0.0
December,2.0,-7.5
