,Precipitation,Temperature
January,1.6,-1.5
February,4.0,1.4
March,10.5,4.8
April,23.9,8.3
May,42.2,12.4
June,80.7,15.6
July,110.7,16.4
August,102.8,15.8
September,75.2,13.4
October,33.1,8.4
November,4.8,2.8
December,1.3,-1.1
