,Precipitation,Temperature
January,1.5,-15.9
February,2.2,-13.4
March,4.6,-9.6
April,8.6,-4.6
May,29.4,-0.1
June,61.5,3.5
July,85.9,6.4
August,82.3,6.0
September,48.1,2.3
October,9.2,-4.3
November,1.6,-10.8
December,1.2,-14.6
