,Precipitation,Temperature
January,1.5,-7.1
February,1.3,-0.4
March,1.3,8.4
April,2.7,16.3
May,8.5,21.4
June,12.7,25.5
July,12.4,27.0
August,9.8,25.7
September,4.6,20.2
October,3.1,11.6
November,1.0,2.6
December,2.3,-5.2
