,Precipitation,Temperature
January,3.6,-26.4
February,3.5,-21.7
March,5.0,-10.2
April,11.5,1.3
May,25.0,5.9
June,69.5,9.6
July,79.9,11.3
August,61.4,10.4
September,24.8,6.2
October,5.8,-1.1
November,6.5,-11.0
December,4.8,-21.7
