,Precipitation,Temperature
January,7.5,-1.2
February,11.6,0.6
March,13.1,5.9
April,25.5,12.9
May,53.6,19.1
June,68.3,23.5
July,156.7,26.4
August,140.9,25.8
September,50.0,21.7
October,28.9,15.5
November,27.0,8.1
December,13.5,1.6
