,Precipitation,Temperature
January,0.5,-8.6
February,0.4,-1.7
March,0.9,7.6
April,2.5,16.2
May,4.5,21.7
June,9.3,26.2
July,7.3,27.7
August,5.6,26.1
September,1.3,19.8
October,2.4,10.5
November,0.4,1.5
December,0.8,-6.7
