,Precipitation,Temperature
January,4.9,-9.8
February,3.8,-5.2
March,6.2,0.4
April,6.4,6.8
May,26.2,11.4
June,45.9,14.8
July,51.7,17.2
August,39.1,16.8
September,24.1,12.0
October,6.1,4.4
November,2.9,-3.0
December,1.9,-8.6
