,Precipitation,Temperature
January,4.6,-20.1
February,4.2,-14.9
March,11.9,-4.5
April,23.0,6.2
May,61.3,13.9
June,91.1,19.7
July,151.5,22.5
August,127.3,20.7
September,61.9,14.2
October,29.5,5.2
November,16.2,-6.7
December,9.0,-17.5
