month,maxTemp,minTemp,meanTemp,rainfall
1,31.9,17.4,,18.2
2,31.8,17.8,,18.1
3,29.4,16.0,,17.8
4,24.7,13.0,,28.2
5,20.3,10.6,,38.6
6,17.1,8.4,,41.0
7,16.4,7.6,,34.1
8,18.0,8.2,,35.1
9,21.2,9.7,,36.2
10,24.4,11.9,,33.8
11,27.5,14.2,,23.7
12,30.0,16.2,,21.8
